Store,Date,DayOfWeek,FirstHour,FirstHourSales,LastHour,LastHourSales
Tacos Gavilan Lynwood,2025-07-11,Viernes,12:00 AM,832.05,11:00 PM,1469.68
Tacos Gavilan Norwalk,2025-07-11,Viernes,12:00 AM,643.58,11:00 PM,1094.29
Tacos Gavilan Slauson,2025-07-11,Viernes,12:00 AM,543.07,11:00 PM,702.63
Tacos Gavilan Hollywood,2025-07-11,Viernes,12:00 AM,510.54,11:00 PM,648.34
Tacos Gavilan Downey,2025-07-11,Viernes,12:00 AM,494.62,11:00 PM,688.81
Tacos Gavilan LA Broadway,2025-07-11,Viernes,12:00 AM,712.56,11:00 PM,1305.68
Tacos Gavilan La Puente,2025-07-11,Viernes,12:00 AM,344.13,11:00 PM,710.42
Tacos Gavilan Azusa,2025-07-11,Viernes,12:00 AM,271.08,11:00 PM,481.95
Tacos Gavilan Santa Ana,2025-07-11,Viernes,12:00 AM,294.35,11:00 PM,513.75
Tacos Gavilan West Covina,2025-07-12,Sábado,12:00 AM,831.81,11:00 PM,890.77
Tacos Gavilan Rialto,2025-07-12,Sábado,12:00 AM,705.80,11:00 PM,1175.59
Tacos Gavilan South Gate,2025-07-12,Sábado,12:00 AM,664.15,11:00 PM,991.49
Tacos Gavilan Bell,2025-07-12,Sábado,12:00 AM,422.54,11:00 PM,336.50
Tacos Gavilan Downey,2025-07-12,Sábado,12:00 AM,903.74,11:00 PM,684.65
Tacos Gavilan Huntington Park,2025-07-12,Sábado,12:00 AM,581.37,11:00 PM,668.93
Tacos Gavilan Lynwood,2025-07-12,Sábado,12:00 AM,963.80,11:00 PM,1320.49
Tacos Gavilan Norwalk,2025-07-12,Sábado,12:00 AM,849.97,11:00 PM,1431.88
Tacos Gavilan Slauson,2025-07-12,Sábado,12:00 AM,836.08,11:00 PM,906.28
Tacos Gavilan Hollywood,2025-07-12,Sábado,12:00 AM,628.79,11:00 PM,1062.68
Tacos Gavilan LA Central,2025-07-12,Sábado,12:00 AM,1074.73,11:00 PM,1492.96
Tacos Gavilan Azusa,2025-07-12,Sábado,12:00 AM,233.06,11:00 PM,481.79
Tacos Gavilan LA Broadway,2025-07-12,Sábado,12:00 AM,803.23,11:00 PM,1134.20
Tacos Gavilan La Puente,2025-07-12,Sábado,12:00 AM,846.06,11:00 PM,629.12
Tacos Gavilan Santa Ana,2025-07-12,Sábado,12:00 AM,676.18,11:00 PM,680.96
Tacos Gavilan West Covina,2025-07-13,Domingo,12:00 AM,591.83,11:00 PM,685.10
Tacos Gavilan Santa Ana,2025-07-13,Domingo,10:00 AM,594.55,11:00 PM,726.03
Tacos Gavilan La Puente,2025-07-13,Domingo,9:00 AM,151.10,11:00 PM,326.51
Tacos Gavilan Rialto,2025-07-13,Domingo,12:00 AM,513.67,11:00 PM,521.82
Tacos Gavilan LA Central,2025-07-13,Domingo,12:00 AM,1323.15,11:00 PM,1560.91
Tacos Gavilan South Gate,2025-07-13,Domingo,9:00 AM,34.31,11:00 PM,762.64
Tacos Gavilan Bell,2025-07-13,Domingo,10:00 AM,210.83,11:00 PM,219.73
Tacos Gavilan Huntington Park,2025-07-13,Domingo,9:00 AM,13.08,11:00 PM,414.66
Tacos Gavilan Lynwood,2025-07-13,Domingo,12:00 AM,808.07,11:00 PM,1095.54
Tacos Gavilan Norwalk,2025-07-13,Domingo,12:00 AM,486.27,11:00 PM,890.76
Tacos Gavilan Slauson,2025-07-13,Domingo,12:00 AM,638.00,11:00 PM,754.60
Tacos Gavilan Hollywood,2025-07-13,Domingo,9:00 AM,194.51,11:00 PM,814.98
Tacos Gavilan Azusa,2025-07-13,Domingo,10:00 AM,338.99,11:00 PM,234.39
Tacos Gavilan Downey,2025-07-13,Domingo,9:00 AM,181.02,11:00 PM,298.85
Tacos Gavilan LA Broadway,2025-07-13,Domingo,12:00 AM,606.96,11:00 PM,864.55
Tacos Gavilan West Covina,2025-07-14,Lunes,12:00 AM,253.51,11:00 PM,439.32
Tacos Gavilan Santa Ana,2025-07-14,Lunes,10:00 AM,306.20,11:00 PM,352.47
Tacos Gavilan La Puente,2025-07-14,Lunes,9:00 AM,9.24,11:00 PM,218.03
Tacos Gavilan Rialto,2025-07-14,Lunes,9:00 AM,95.30,11:00 PM,387.09
Tacos Gavilan LA Central,2025-07-14,Lunes,12:00 AM,759.29,11:00 PM,822.69
Tacos Gavilan South Gate,2025-07-14,Lunes,9:00 AM,55.70,11:00 PM,422.99
Tacos Gavilan Bell,2025-07-14,Lunes,10:00 AM,202.09,11:00 PM,264.11
Tacos Gavilan Downey,2025-07-14,Lunes,8:00 AM,21.25,11:00 PM,301.43
Tacos Gavilan Huntington Park,2025-07-14,Lunes,10:00 AM,423.12,11:00 PM,549.25
Tacos Gavilan Lynwood,2025-07-14,Lunes,12:00 AM,462.61,11:00 PM,972.62
Tacos Gavilan Norwalk,2025-07-14,Lunes,12:00 AM,493.43,11:00 PM,407.78
Tacos Gavilan Slauson,2025-07-14,Lunes,12:00 AM,165.44,11:00 PM,718.08
Tacos Gavilan Hollywood,2025-07-14,Lunes,9:00 AM,250.30,11:00 PM,365.29
Tacos Gavilan Azusa,2025-07-14,Lunes,10:00 AM,310.64,11:00 PM,175.74
Tacos Gavilan LA Broadway,2025-07-14,Lunes,12:00 AM,484.52,11:00 PM,677.54
Tacos Gavilan West Covina,2025-07-15,Martes,12:00 AM,286.90,11:00 PM,481.22
Tacos Gavilan Santa Ana,2025-07-15,Martes,10:00 AM,369.60,11:00 PM,424.00
Tacos Gavilan La Puente,2025-07-15,Martes,10:00 AM,587.03,11:00 PM,330.28
Tacos Gavilan Rialto,2025-07-15,Martes,8:00 AM,8.96,11:00 PM,511.12
Tacos Gavilan LA Central,2025-07-15,Martes,12:00 AM,762.92,11:00 PM,934.67
Tacos Gavilan South Gate,2025-07-15,Martes,9:00 AM,105.91,11:00 PM,391.16
Tacos Gavilan Bell,2025-07-15,Martes,10:00 AM,170.24,11:00 PM,134.15
Tacos Gavilan Downey,2025-07-15,Martes,8:00 AM,17.75,11:00 PM,275.31
Tacos Gavilan Huntington Park,2025-07-15,Martes,10:00 AM,187.13,11:00 PM,241.27
Tacos Gavilan Lynwood,2025-07-15,Martes,12:00 AM,541.99,11:00 PM,720.09
Tacos Gavilan LA Broadway,2025-07-15,Martes,12:00 AM,327.00,11:00 PM,707.39
Tacos Gavilan Azusa,2025-07-15,Martes,10:00 AM,489.25,11:00 PM,254.51
Tacos Gavilan Norwalk,2025-07-15,Martes,12:00 AM,646.75,11:00 PM,712.78
Tacos Gavilan Hollywood,2025-07-15,Martes,8:00 AM,14.67,11:00 PM,436.49
Tacos Gavilan Slauson,2025-07-15,Martes,12:00 AM,366.12,11:00 PM,470.00
Tacos Gavilan West Covina,2025-07-16,Miércoles,12:00 AM,444.73,11:00 PM,602.57
Tacos Gavilan Santa Ana,2025-07-16,Miércoles,10:00 AM,382.30,11:00 PM,353.60
Tacos Gavilan Rialto,2025-07-16,Miércoles,9:00 AM,383.12,11:00 PM,496.66
Tacos Gavilan South Gate,2025-07-16,Miércoles,9:00 AM,23.96,11:00 PM,602.62
Tacos Gavilan Bell,2025-07-16,Miércoles,10:00 AM,189.93,11:00 PM,130.29
Tacos Gavilan Huntington Park,2025-07-16,Miércoles,10:00 AM,471.06,11:00 PM,495.80
Tacos Gavilan Lynwood,2025-07-16,Miércoles,12:00 AM,686.17,11:00 PM,728.24
Tacos Gavilan Norwalk,2025-07-16,Miércoles,12:00 AM,633.32,11:00 PM,639.76
Tacos Gavilan Slauson,2025-07-16,Miércoles,12:00 AM,383.75,11:00 PM,739.54
Tacos Gavilan Hollywood,2025-07-16,Miércoles,8:00 AM,30.06,11:00 PM,537.25
Tacos Gavilan LA Central,2025-07-16,Miércoles,12:00 AM,1001.35,11:00 PM,842.18
Tacos Gavilan Azusa,2025-07-16,Miércoles,10:00 AM,90.33,11:00 PM,159.38
Tacos Gavilan Downey,2025-07-16,Miércoles,9:00 AM,206.15,11:00 PM,455.52
Tacos Gavilan LA Broadway,2025-07-16,Miércoles,12:00 AM,424.70,11:00 PM,726.79
Tacos Gavilan La Puente,2025-07-16,Miércoles,9:00 AM,40.80,11:00 PM,285.87
Tacos Gavilan West Covina,2025-07-17,Jueves,12:00 AM,410.21,11:00 PM,961.43
Tacos Gavilan Santa Ana,2025-07-17,Jueves,10:00 AM,363.52,11:00 PM,473.84
Tacos Gavilan La Puente,2025-07-17,Jueves,9:00 AM,12.27,11:00 PM,140.95
Tacos Gavilan Azusa,2025-07-17,Jueves,9:00 AM,27.04,11:00 PM,212.53
Tacos Gavilan LA Central,2025-07-17,Jueves,12:00 AM,854.16,11:00 PM,984.99
Tacos Gavilan South Gate,2025-07-17,Jueves,8:00 AM,4.58,11:00 PM,404.85
Tacos Gavilan Bell,2025-07-17,Jueves,12:00 AM,27.05,11:00 PM,200.02
Tacos Gavilan Huntington Park,2025-07-17,Jueves,12:00 AM,509.69,11:00 PM,288.49
Tacos Gavilan Lynwood,2025-07-17,Jueves,12:00 AM,628.55,11:00 PM,1077.76
Tacos Gavilan Norwalk,2025-07-17,Jueves,12:00 AM,744.52,11:00 PM,727.04
Tacos Gavilan Slauson,2025-07-17,Jueves,12:00 AM,452.44,11:00 PM,641.36
Tacos Gavilan Hollywood,2025-07-17,Jueves,12:00 AM,25.27,11:00 PM,412.85
Tacos Gavilan Downey,2025-07-17,Jueves,12:00 AM,168.68,11:00 PM,305.63
Tacos Gavilan Rialto,2025-07-17,Jueves,12:00 AM,354.54,11:00 PM,591.82
Tacos Gavilan LA Broadway,2025-07-17,Jueves,12:00 AM,638.07,11:00 PM,515.79
Tacos Gavilan West Covina,2025-07-18,Viernes,12:00 AM,661.77,11:00 PM,1133.34
Tacos Gavilan Santa Ana,2025-07-18,Viernes,12:00 AM,481.68,11:00 PM,442.06
Tacos Gavilan La Puente,2025-07-18,Viernes,12:00 AM,328.85,11:00 PM,512.66
Tacos Gavilan Rialto,2025-07-18,Viernes,12:00 AM,651.79,11:00 PM,976.29
Tacos Gavilan LA Central,2025-07-18,Viernes,12:00 AM,1412.43,11:00 PM,1487.15
Tacos Gavilan South Gate,2025-07-18,Viernes,12:00 AM,870.33,11:00 PM,1003.84
Tacos Gavilan Bell,2025-07-18,Viernes,12:00 AM,243.09,11:00 PM,284.76
Tacos Gavilan Huntington Park,2025-07-18,Viernes,12:00 AM,364.31,11:00 PM,669.64
Tacos Gavilan Lynwood,2025-07-18,Viernes,12:00 AM,948.20,11:00 PM,1622.30
Tacos Gavilan Norwalk,2025-07-18,Viernes,12:00 AM,713.78,11:00 PM,1442.49
Tacos Gavilan Slauson,2025-07-18,Viernes,12:00 AM,1015.34,11:00 PM,839.89
Tacos Gavilan Hollywood,2025-07-18,Viernes,12:00 AM,455.50,11:00 PM,750.59
Tacos Gavilan Downey,2025-07-18,Viernes,12:00 AM,589.06,11:00 PM,638.37
Tacos Gavilan Azusa,2025-07-18,Viernes,12:00 AM,224.40,11:00 PM,501.76
Tacos Gavilan LA Broadway,2025-07-18,Viernes,12:00 AM,502.72,11:00 PM,1130.35
Tacos Gavilan West Covina,2025-07-19,Sábado,12:00 AM,1172.30,11:00 PM,1316.25
Tacos Gavilan Santa Ana,2025-07-19,Sábado,12:00 AM,484.24,11:00 PM,1442.31
Tacos Gavilan La Puente,2025-07-19,Sábado,12:00 AM,432.53,11:00 PM,462.68
Tacos Gavilan Rialto,2025-07-19,Sábado,12:00 AM,1125.84,11:00 PM,838.37
Tacos Gavilan South Gate,2025-07-19,Sábado,12:00 AM,1218.97,11:00 PM,1525.09
Tacos Gavilan Bell,2025-07-19,Sábado,12:00 AM,368.62,11:00 PM,422.43
Tacos Gavilan Huntington Park,2025-07-19,Sábado,12:00 AM,589.21,11:00 PM,638.85
Tacos Gavilan Lynwood,2025-07-19,Sábado,12:00 AM,826.80,11:00 PM,1741.85
Tacos Gavilan Norwalk,2025-07-19,Sábado,12:00 AM,1060.08,11:00 PM,1699.74
Tacos Gavilan Slauson,2025-07-19,Sábado,12:00 AM,1266.41,11:00 PM,880.14
Tacos Gavilan Hollywood,2025-07-19,Sábado,12:00 AM,584.98,11:00 PM,706.66
Tacos Gavilan Azusa,2025-07-19,Sábado,12:00 AM,464.35,11:00 PM,359.79
Tacos Gavilan Downey,2025-07-19,Sábado,12:00 AM,1075.17,11:00 PM,1028.45
Tacos Gavilan LA Broadway,2025-07-19,Sábado,12:00 AM,1028.10,11:00 PM,1122.78
Tacos Gavilan LA Central,2025-07-19,Sábado,12:00 AM,1720.33,11:00 PM,1930.75
Tacos Gavilan West Covina,2025-07-20,Domingo,12:00 AM,781.49,11:00 PM,644.37
Tacos Gavilan Santa Ana,2025-07-20,Domingo,10:00 AM,329.55,11:00 PM,518.87
Tacos Gavilan La Puente,2025-07-20,Domingo,9:00 AM,107.25,11:00 PM,449.14
Tacos Gavilan South Gate,2025-07-20,Domingo,9:00 AM,8.59,11:00 PM,820.41
Tacos Gavilan Bell,2025-07-20,Domingo,10:00 AM,241.37,11:00 PM,226.05
Tacos Gavilan Huntington Park,2025-07-20,Domingo,10:00 AM,346.61,11:00 PM,510.88
Tacos Gavilan Lynwood,2025-07-20,Domingo,12:00 AM,795.53,11:00 PM,842.65
Tacos Gavilan Norwalk,2025-07-20,Domingo,12:00 AM,550.29,11:00 PM,726.79
Tacos Gavilan Slauson,2025-07-20,Domingo,12:00 AM,393.89,11:00 PM,810.50
Tacos Gavilan Hollywood,2025-07-20,Domingo,8:00 AM,9.89,11:00 PM,564.42
Tacos Gavilan Downey,2025-07-20,Domingo,9:00 AM,249.57,11:00 PM,420.11
Tacos Gavilan Azusa,2025-07-20,Domingo,10:00 AM,371.80,11:00 PM,217.84
Tacos Gavilan LA Central,2025-07-20,Domingo,12:00 AM,565.64,11:00 PM,895.35
Tacos Gavilan LA Broadway,2025-07-20,Domingo,12:00 AM,607.40,11:00 PM,870.46
Tacos Gavilan Rialto,2025-07-20,Domingo,12:00 AM,424.76,11:00 PM,661.08
Tacos Gavilan West Covina,2025-07-21,Lunes,12:00 AM,256.05,11:00 PM,742.61
Tacos Gavilan Santa Ana,2025-07-21,Lunes,10:00 AM,149.71,11:00 PM,253.55
Tacos Gavilan La Puente,2025-07-21,Lunes,9:00 AM,60.17,11:00 PM,251.41
Tacos Gavilan Rialto,2025-07-21,Lunes,9:00 AM,80.55,11:00 PM,390.73
Tacos Gavilan LA Central,2025-07-21,Lunes,12:00 AM,772.60,11:00 PM,832.66
Tacos Gavilan South Gate,2025-07-21,Lunes,9:00 AM,96.10,11:00 PM,414.84
Tacos Gavilan Bell,2025-07-21,Lunes,12:00 AM,9.97,11:00 PM,218.92
Tacos Gavilan Huntington Park,2025-07-21,Lunes,10:00 AM,343.66,11:00 PM,332.65
Tacos Gavilan Lynwood,2025-07-21,Lunes,12:00 AM,592.66,11:00 PM,929.99
Tacos Gavilan Norwalk,2025-07-21,Lunes,12:00 AM,544.24,11:00 PM,484.59
Tacos Gavilan Slauson,2025-07-21,Lunes,12:00 AM,444.51,11:00 PM,731.26
Tacos Gavilan Hollywood,2025-07-21,Lunes,9:00 AM,281.34,11:00 PM,407.29
Tacos Gavilan Azusa,2025-07-21,Lunes,10:00 AM,105.68,11:00 PM,263.56
Tacos Gavilan Downey,2025-07-21,Lunes,8:00 AM,9.16,11:00 PM,417.43
Tacos Gavilan LA Broadway,2025-07-21,Lunes,12:00 AM,775.62,11:00 PM,464.86
Tacos Gavilan West Covina,2025-07-22,Martes,12:00 AM,449.62,11:00 PM,784.44
Tacos Gavilan Santa Ana,2025-07-22,Martes,10:00 AM,257.19,11:00 PM,329.24
Tacos Gavilan La Puente,2025-07-22,Martes,10:00 AM,342.76,11:00 PM,258.82
Tacos Gavilan Rialto,2025-07-22,Martes,12:00 AM,1.85,11:00 PM,650.37
Tacos Gavilan South Gate,2025-07-22,Martes,9:00 AM,119.26,11:00 PM,643.59
Tacos Gavilan Bell,2025-07-22,Martes,10:00 AM,174.32,11:00 PM,126.31
Tacos Gavilan Huntington Park,2025-07-22,Martes,9:00 AM,14.63,11:00 PM,262.81
Tacos Gavilan Lynwood,2025-07-22,Martes,12:00 AM,680.40,11:00 PM,1078.84
Tacos Gavilan Norwalk,2025-07-22,Martes,12:00 AM,520.21,11:00 PM,611.08
Tacos Gavilan Slauson,2025-07-22,Martes,12:00 AM,536.23,11:00 PM,559.73
Tacos Gavilan Hollywood,2025-07-22,Martes,12:00 AM,17.18,11:00 PM,509.73
Tacos Gavilan Azusa,2025-07-22,Martes,10:00 AM,325.85,11:00 PM,267.40
Tacos Gavilan Downey,2025-07-22,Martes,8:00 AM,8.59,11:00 PM,338.54
Tacos Gavilan LA Central,2025-07-22,Martes,12:00 AM,684.89,11:00 PM,989.63
Tacos Gavilan LA Broadway,2025-07-22,Martes,12:00 AM,464.07,11:00 PM,508.29
Tacos Gavilan Santa Ana,2025-07-23,Miércoles,10:00 AM,421.10,11:00 PM,387.64
Tacos Gavilan La Puente,2025-07-23,Miércoles,10:00 AM,377.05,11:00 PM,232.82
Tacos Gavilan Rialto,2025-07-23,Miércoles,9:00 AM,115.24,11:00 PM,480.87
Tacos Gavilan LA Central,2025-07-23,Miércoles,12:00 AM,742.72,11:00 PM,1209.49
Tacos Gavilan South Gate,2025-07-23,Miércoles,9:00 AM,163.09,11:00 PM,630.16
Tacos Gavilan Bell,2025-07-23,Miércoles,10:00 AM,227.43,11:00 PM,69.53
Tacos Gavilan Huntington Park,2025-07-23,Miércoles,10:00 AM,316.84,11:00 PM,404.55
Tacos Gavilan Lynwood,2025-07-23,Miércoles,12:00 AM,632.98,11:00 PM,1221.30
Tacos Gavilan Norwalk,2025-07-23,Miércoles,12:00 AM,687.39,11:00 PM,585.42
Tacos Gavilan Slauson,2025-07-23,Miércoles,12:00 AM,688.40,11:00 PM,802.15
Tacos Gavilan Hollywood,2025-07-23,Miércoles,9:00 AM,81.97,11:00 PM,442.14
Tacos Gavilan Azusa,2025-07-23,Miércoles,10:00 AM,499.05,11:00 PM,187.04
Tacos Gavilan Downey,2025-07-23,Miércoles,9:00 AM,265.99,11:00 PM,295.75
Tacos Gavilan LA Broadway,2025-07-23,Miércoles,12:00 AM,729.17,11:00 PM,653.08
Tacos Gavilan West Covina,2025-07-23,Miércoles,12:00 AM,399.12,11:00 PM,806.41
Tacos Gavilan West Covina,2025-07-24,Jueves,12:00 AM,425.37,11:00 PM,663.21
Tacos Gavilan Azusa,2025-07-24,Jueves,9:00 AM,9.16,11:00 PM,190.68
Tacos Gavilan LA Central,2025-07-24,Jueves,12:00 AM,934.81,11:00 PM,1206.36
Tacos Gavilan South Gate,2025-07-24,Jueves,9:00 AM,49.46,11:00 PM,645.71
Tacos Gavilan Huntington Park,2025-07-24,Jueves,12:00 AM,429.28,11:00 PM,509.67
Tacos Gavilan Lynwood,2025-07-24,Jueves,12:00 AM,968.13,11:00 PM,1134.49
Tacos Gavilan Norwalk,2025-07-24,Jueves,12:00 AM,644.38,11:00 PM,781.57
Tacos Gavilan Hollywood,2025-07-24,Jueves,9:00 AM,277.93,11:00 PM,788.86
Tacos Gavilan Rialto,2025-07-24,Jueves,12:00 AM,334.78,11:00 PM,753.99
Tacos Gavilan La Puente,2025-07-24,Jueves,9:00 AM,9.89,11:00 PM,488.06
Tacos Gavilan Downey,2025-07-24,Jueves,12:00 AM,207.34,11:00 PM,537.82
Tacos Gavilan Bell,2025-07-24,Jueves,9:00 AM,8.64,11:00 PM,286.77
Tacos Gavilan Santa Ana,2025-07-24,Jueves,10:00 AM,377.04,11:00 PM,332.06
Tacos Gavilan LA Broadway,2025-07-24,Jueves,12:00 AM,681.74,11:00 PM,929.62
Tacos Gavilan Slauson,2025-07-24,Jueves,12:00 AM,444.72,11:00 PM,574.59
Tacos Gavilan Santa Ana,2025-07-25,Viernes,12:00 AM,398.25,11:00 PM,824.48
Tacos Gavilan Azusa,2025-07-25,Viernes,12:00 AM,210.03,11:00 PM,430.56
Tacos Gavilan South Gate,2025-07-25,Viernes,12:00 AM,599.84,11:00 PM,848.11
Tacos Gavilan Downey,2025-07-25,Viernes,12:00 AM,456.32,11:00 PM,806.36
Tacos Gavilan Huntington Park,2025-07-25,Viernes,12:00 AM,348.11,11:00 PM,663.05
Tacos Gavilan Lynwood,2025-07-25,Viernes,12:00 AM,1062.56,11:00 PM,1277.51
Tacos Gavilan Hollywood,2025-07-25,Viernes,12:00 AM,645.74,11:00 PM,952.06
Tacos Gavilan Slauson,2025-07-25,Viernes,12:00 AM,702.78,11:00 PM,851.57
Tacos Gavilan La Puente,2025-07-25,Viernes,12:00 AM,353.40,11:00 PM,474.29
Tacos Gavilan Bell,2025-07-25,Viernes,12:00 AM,356.96,11:00 PM,363.64
Tacos Gavilan Norwalk,2025-07-25,Viernes,12:00 AM,1193.84,11:00 PM,1160.98
Tacos Gavilan LA Broadway,2025-07-25,Viernes,12:00 AM,663.90,11:00 PM,959.99
Tacos Gavilan Rialto,2025-07-25,Viernes,12:00 AM,750.19,11:00 PM,1118.56
Tacos Gavilan West Covina,2025-07-25,Viernes,12:00 AM,823.42,11:00 PM,933.63
Tacos Gavilan LA Central,2025-07-25,Viernes,12:00 AM,1136.71,11:00 PM,1408.87
Tacos Gavilan La Puente,2025-07-26,Sábado,12:00 AM,707.58,11:00 PM,641.94
Tacos Gavilan Rialto,2025-07-26,Sábado,12:00 AM,796.33,11:00 PM,1395.27
Tacos Gavilan LA Central,2025-07-26,Sábado,12:00 AM,1759.01,11:00 PM,1714.57
Tacos Gavilan Huntington Park,2025-07-26,Sábado,12:00 AM,574.09,11:00 PM,523.70
Tacos Gavilan Lynwood,2025-07-26,Sábado,12:00 AM,1267.91,11:00 PM,1242.37
Tacos Gavilan Hollywood,2025-07-26,Sábado,12:00 AM,879.73,11:00 PM,889.59
Tacos Gavilan West Covina,2025-07-26,Sábado,12:00 AM,1037.21,11:00 PM,1247.36
Tacos Gavilan Bell,2025-07-26,Sábado,12:00 AM,422.25,11:00 PM,331.53
Tacos Gavilan Slauson,2025-07-26,Sábado,12:00 AM,985.99,11:00 PM,1137.28
Tacos Gavilan Azusa,2025-07-26,Sábado,12:00 AM,237.38,11:00 PM,395.84
Tacos Gavilan South Gate,2025-07-26,Sábado,12:00 AM,990.64,11:00 PM,853.17
Tacos Gavilan Downey,2025-07-26,Sábado,12:00 AM,529.34,11:00 PM,869.41
Tacos Gavilan LA Broadway,2025-07-26,Sábado,12:00 AM,826.12,11:00 PM,733.68
Tacos Gavilan Norwalk,2025-07-26,Sábado,12:00 AM,1071.96,11:00 PM,1198.22
Tacos Gavilan Santa Ana,2025-07-26,Sábado,12:00 AM,620.85,11:00 PM,918.07
Tacos Gavilan West Covina,2025-07-27,Domingo,12:00 AM,740.19,11:00 PM,770.60
Tacos Gavilan Santa Ana,2025-07-27,Domingo,10:00 AM,611.56,11:00 PM,726.77
Tacos Gavilan La Puente,2025-07-27,Domingo,12:00 AM,2.25,11:00 PM,446.51
Tacos Gavilan Azusa,2025-07-27,Domingo,9:00 AM,30.06,11:00 PM,97.85
Tacos Gavilan LA Central,2025-07-27,Domingo,12:00 AM,1153.35,11:00 PM,1285.19
Tacos Gavilan Huntington Park,2025-07-27,Domingo,9:00 AM,37.52,11:00 PM,467.24
Tacos Gavilan Norwalk,2025-07-27,Domingo,12:00 AM,325.79,11:00 PM,1343.80
Tacos Gavilan Slauson,2025-07-27,Domingo,12:00 AM,363.07,11:00 PM,552.72
Tacos Gavilan Downey,2025-07-27,Domingo,8:00 AM,8.59,11:00 PM,528.22
Tacos Gavilan Bell,2025-07-27,Domingo,10:00 AM,239.19,11:00 PM,255.39
Tacos Gavilan Rialto,2025-07-27,Domingo,12:00 AM,510.77,11:00 PM,783.51
Tacos Gavilan Lynwood,2025-07-27,Domingo,12:00 AM,1247.03,11:00 PM,910.81
Tacos Gavilan LA Broadway,2025-07-27,Domingo,12:00 AM,670.89,11:00 PM,553.72
Tacos Gavilan Hollywood,2025-07-27,Domingo,8:00 AM,8.59,11:00 PM,918.98
Tacos Gavilan South Gate,2025-07-27,Domingo,9:00 AM,80.62,11:00 PM,643.38
Tacos Gavilan West Covina,2025-07-28,Lunes,12:00 AM,346.59,11:00 PM,547.04
Tacos Gavilan Santa Ana,2025-07-28,Lunes,9:00 AM,23.65,11:00 PM,480.76
Tacos Gavilan Rialto,2025-07-28,Lunes,9:00 AM,182.72,11:00 PM,303.24
Tacos Gavilan South Gate,2025-07-28,Lunes,9:00 AM,69.85,11:00 PM,290.09
Tacos Gavilan Bell,2025-07-28,Lunes,10:00 AM,230.66,11:00 PM,274.48
Tacos Gavilan Huntington Park,2025-07-28,Lunes,10:00 AM,349.24,11:00 PM,342.89
Tacos Gavilan Hollywood,2025-07-28,Lunes,9:00 AM,190.83,11:00 PM,523.93
Tacos Gavilan Norwalk,2025-07-28,Lunes,12:00 AM,402.11,11:00 PM,497.85
Tacos Gavilan Slauson,2025-07-28,Lunes,12:00 AM,459.46,11:00 PM,731.60
Tacos Gavilan Downey,2025-07-28,Lunes,8:00 AM,15.17,11:00 PM,265.33
Tacos Gavilan LA Broadway,2025-07-28,Lunes,12:00 AM,483.56,11:00 PM,646.95
Tacos Gavilan Lynwood,2025-07-28,Lunes,12:00 AM,640.33,11:00 PM,831.30
Tacos Gavilan Azusa,2025-07-28,Lunes,9:00 AM,9.09,11:00 PM,235.71
Tacos Gavilan La Puente,2025-07-28,Lunes,12:00 AM,2.59,11:00 PM,297.65
Tacos Gavilan LA Central,2025-07-28,Lunes,12:00 AM,735.00,11:00 PM,750.72
Tacos Gavilan West Covina,2025-07-29,Martes,12:00 AM,458.66,11:00 PM,530.89
Tacos Gavilan La Puente,2025-07-29,Martes,8:00 AM,18.95,11:00 PM,304.80
Tacos Gavilan South Gate,2025-07-29,Martes,9:00 AM,181.23,11:00 PM,434.00
Tacos Gavilan Bell,2025-07-29,Martes,10:00 AM,176.89,11:00 PM,154.22
Tacos Gavilan Slauson,2025-07-29,Martes,12:00 AM,386.11,11:00 PM,759.47
Tacos Gavilan Azusa,2025-07-29,Martes,10:00 AM,279.45,11:00 PM,187.73
Tacos Gavilan Huntington Park,2025-07-29,Martes,10:00 AM,303.71,11:00 PM,163.47
Tacos Gavilan Downey,2025-07-29,Martes,9:00 AM,159.49,11:00 PM,362.59
Tacos Gavilan Lynwood,2025-07-29,Martes,12:00 AM,553.77,11:00 PM,746.51
Tacos Gavilan LA Central,2025-07-29,Martes,12:00 AM,873.69,11:00 PM,994.79
Tacos Gavilan Rialto,2025-07-29,Martes,9:00 AM,210.00,11:00 PM,451.27
Tacos Gavilan Santa Ana,2025-07-29,Martes,10:00 AM,484.24,11:00 PM,631.22
Tacos Gavilan Norwalk,2025-07-29,Martes,12:00 AM,373.23,11:00 PM,908.37
Tacos Gavilan LA Broadway,2025-07-29,Martes,12:00 AM,410.31,11:00 PM,743.54
Tacos Gavilan Hollywood,2025-07-29,Martes,9:00 AM,290.96,11:00 PM,520.45
Tacos Gavilan Rialto,2025-07-30,Miércoles,9:00 AM,129.02,11:00 PM,672.08
Tacos Gavilan Bell,2025-07-30,Miércoles,10:00 AM,196.72,11:00 PM,112.86
Tacos Gavilan Slauson,2025-07-30,Miércoles,12:00 AM,527.51,11:00 PM,788.78
Tacos Gavilan Downey,2025-07-30,Miércoles,9:00 AM,299.97,11:00 PM,225.31
Tacos Gavilan West Covina,2025-07-30,Miércoles,12:00 AM,327.89,11:00 PM,826.00
Tacos Gavilan Azusa,2025-07-30,Miércoles,9:00 AM,45.54,11:00 PM,251.06
Tacos Gavilan LA Central,2025-07-30,Miércoles,12:00 AM,769.12,11:00 PM,829.32
