id,user_id,type,title,message,link,is_read,created_at,reference_id,reference_type,read
671,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=195,false,2026-01-05 01:33:04.159031+00,195,supervisor_inspections,false
672,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=195,false,2026-01-05 01:33:04.159031+00,195,supervisor_inspections,false
673,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=195,false,2026-01-05 01:33:04.159031+00,195,supervisor_inspections,false
674,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=195,false,2026-01-05 01:33:04.159031+00,195,supervisor_inspections,false
675,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=195,false,2026-01-05 01:33:04.159031+00,195,supervisor_inspections,false
677,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=196,false,2026-01-05 01:33:04.159031+00,196,supervisor_inspections,false
678,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=196,false,2026-01-05 01:33:04.159031+00,196,supervisor_inspections,false
679,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=196,false,2026-01-05 01:33:04.159031+00,196,supervisor_inspections,false
680,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=196,false,2026-01-05 01:33:04.159031+00,196,supervisor_inspections,false
681,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=196,false,2026-01-05 01:33:04.159031+00,196,supervisor_inspections,false
683,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=197,false,2026-01-05 01:33:04.159031+00,197,supervisor_inspections,false
684,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=197,false,2026-01-05 01:33:04.159031+00,197,supervisor_inspections,false
685,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=197,false,2026-01-05 01:33:04.159031+00,197,supervisor_inspections,false
686,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=197,false,2026-01-05 01:33:04.159031+00,197,supervisor_inspections,false
687,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=197,false,2026-01-05 01:33:04.159031+00,197,supervisor_inspections,false
689,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=198,false,2026-01-05 01:33:04.159031+00,198,supervisor_inspections,false
690,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=198,false,2026-01-05 01:33:04.159031+00,198,supervisor_inspections,false
691,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=198,false,2026-01-05 01:33:04.159031+00,198,supervisor_inspections,false
692,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=198,false,2026-01-05 01:33:04.159031+00,198,supervisor_inspections,false
693,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=198,false,2026-01-05 01:33:04.159031+00,198,supervisor_inspections,false
695,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=199,false,2026-01-05 01:33:04.159031+00,199,supervisor_inspections,false
696,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=199,false,2026-01-05 01:33:04.159031+00,199,supervisor_inspections,false
697,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=199,false,2026-01-05 01:33:04.159031+00,199,supervisor_inspections,false
698,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=199,false,2026-01-05 01:33:04.159031+00,199,supervisor_inspections,false
699,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=199,false,2026-01-05 01:33:04.159031+00,199,supervisor_inspections,false
701,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=200,false,2026-01-05 01:33:04.159031+00,200,supervisor_inspections,false
702,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=200,false,2026-01-05 01:33:04.159031+00,200,supervisor_inspections,false
703,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=200,false,2026-01-05 01:33:04.159031+00,200,supervisor_inspections,false
704,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=200,false,2026-01-05 01:33:04.159031+00,200,supervisor_inspections,false
705,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=200,false,2026-01-05 01:33:04.159031+00,200,supervisor_inspections,false
707,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=201,false,2026-01-05 01:33:04.159031+00,201,supervisor_inspections,false
708,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=201,false,2026-01-05 01:33:04.159031+00,201,supervisor_inspections,false
709,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=201,false,2026-01-05 01:33:04.159031+00,201,supervisor_inspections,false
710,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=201,false,2026-01-05 01:33:04.159031+00,201,supervisor_inspections,false
711,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=201,false,2026-01-05 01:33:04.159031+00,201,supervisor_inspections,false
713,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=202,false,2026-01-05 01:33:04.159031+00,202,supervisor_inspections,false
714,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=202,false,2026-01-05 01:33:04.159031+00,202,supervisor_inspections,false
715,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=202,false,2026-01-05 01:33:04.159031+00,202,supervisor_inspections,false
716,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=202,false,2026-01-05 01:33:04.159031+00,202,supervisor_inspections,false
717,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=202,false,2026-01-05 01:33:04.159031+00,202,supervisor_inspections,false
719,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=203,false,2026-01-05 01:33:04.159031+00,203,supervisor_inspections,false
720,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=203,false,2026-01-05 01:33:04.159031+00,203,supervisor_inspections,false
721,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=203,false,2026-01-05 01:33:04.159031+00,203,supervisor_inspections,false
722,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=203,false,2026-01-05 01:33:04.159031+00,203,supervisor_inspections,false
723,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=203,false,2026-01-05 01:33:04.159031+00,203,supervisor_inspections,false
725,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=204,false,2026-01-05 01:33:04.159031+00,204,supervisor_inspections,false
726,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=204,false,2026-01-05 01:33:04.159031+00,204,supervisor_inspections,false
727,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=204,false,2026-01-05 01:33:04.159031+00,204,supervisor_inspections,false
728,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=204,false,2026-01-05 01:33:04.159031+00,204,supervisor_inspections,false
729,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=204,false,2026-01-05 01:33:04.159031+00,204,supervisor_inspections,false
731,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=205,false,2026-01-05 01:33:04.159031+00,205,supervisor_inspections,false
732,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=205,false,2026-01-05 01:33:04.159031+00,205,supervisor_inspections,false
733,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=205,false,2026-01-05 01:33:04.159031+00,205,supervisor_inspections,false
734,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=205,false,2026-01-05 01:33:04.159031+00,205,supervisor_inspections,false
735,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=205,false,2026-01-05 01:33:04.159031+00,205,supervisor_inspections,false
737,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=206,false,2026-01-05 01:33:04.159031+00,206,supervisor_inspections,false
738,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=206,false,2026-01-05 01:33:04.159031+00,206,supervisor_inspections,false
739,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=206,false,2026-01-05 01:33:04.159031+00,206,supervisor_inspections,false
740,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=206,false,2026-01-05 01:33:04.159031+00,206,supervisor_inspections,false
741,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=206,false,2026-01-05 01:33:04.159031+00,206,supervisor_inspections,false
743,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=207,false,2026-01-05 01:33:04.159031+00,207,supervisor_inspections,false
744,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=207,false,2026-01-05 01:33:04.159031+00,207,supervisor_inspections,false
745,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=207,false,2026-01-05 01:33:04.159031+00,207,supervisor_inspections,false
746,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=207,false,2026-01-05 01:33:04.159031+00,207,supervisor_inspections,false
747,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=207,false,2026-01-05 01:33:04.159031+00,207,supervisor_inspections,false
749,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=208,false,2026-01-05 01:33:04.159031+00,208,supervisor_inspections,false
750,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=208,false,2026-01-05 01:33:04.159031+00,208,supervisor_inspections,false
751,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=208,false,2026-01-05 01:33:04.159031+00,208,supervisor_inspections,false
752,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=208,false,2026-01-05 01:33:04.159031+00,208,supervisor_inspections,false
753,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=208,false,2026-01-05 01:33:04.159031+00,208,supervisor_inspections,false
755,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=209,false,2026-01-05 01:33:04.159031+00,209,supervisor_inspections,false
756,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=209,false,2026-01-05 01:33:04.159031+00,209,supervisor_inspections,false
757,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=209,false,2026-01-05 01:33:04.159031+00,209,supervisor_inspections,false
758,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=209,false,2026-01-05 01:33:04.159031+00,209,supervisor_inspections,false
759,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=209,false,2026-01-05 01:33:04.159031+00,209,supervisor_inspections,false
761,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=210,false,2026-01-05 01:33:04.159031+00,210,supervisor_inspections,false
762,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=210,false,2026-01-05 01:33:04.159031+00,210,supervisor_inspections,false
763,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=210,false,2026-01-05 01:33:04.159031+00,210,supervisor_inspections,false
764,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=210,false,2026-01-05 01:33:04.159031+00,210,supervisor_inspections,false
765,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=210,false,2026-01-05 01:33:04.159031+00,210,supervisor_inspections,false
767,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=211,false,2026-01-05 01:33:04.159031+00,211,supervisor_inspections,false
768,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=211,false,2026-01-05 01:33:04.159031+00,211,supervisor_inspections,false
769,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=211,false,2026-01-05 01:33:04.159031+00,211,supervisor_inspections,false
770,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=211,false,2026-01-05 01:33:04.159031+00,211,supervisor_inspections,false
771,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=211,false,2026-01-05 01:33:04.159031+00,211,supervisor_inspections,false
773,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=212,false,2026-01-05 01:33:04.159031+00,212,supervisor_inspections,false
774,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=212,false,2026-01-05 01:33:04.159031+00,212,supervisor_inspections,false
775,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=212,false,2026-01-05 01:33:04.159031+00,212,supervisor_inspections,false
776,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=212,false,2026-01-05 01:33:04.159031+00,212,supervisor_inspections,false
777,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=212,false,2026-01-05 01:33:04.159031+00,212,supervisor_inspections,false
779,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=213,false,2026-01-05 01:33:04.159031+00,213,supervisor_inspections,false
780,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=213,false,2026-01-05 01:33:04.159031+00,213,supervisor_inspections,false
781,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=213,false,2026-01-05 01:33:04.159031+00,213,supervisor_inspections,false
782,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=213,false,2026-01-05 01:33:04.159031+00,213,supervisor_inspections,false
783,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=213,false,2026-01-05 01:33:04.159031+00,213,supervisor_inspections,false
785,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=214,false,2026-01-05 01:33:04.159031+00,214,supervisor_inspections,false
786,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=214,false,2026-01-05 01:33:04.159031+00,214,supervisor_inspections,false
787,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=214,false,2026-01-05 01:33:04.159031+00,214,supervisor_inspections,false
788,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=214,false,2026-01-05 01:33:04.159031+00,214,supervisor_inspections,false
789,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=214,false,2026-01-05 01:33:04.159031+00,214,supervisor_inspections,false
791,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=215,false,2026-01-05 01:33:04.159031+00,215,supervisor_inspections,false
792,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=215,false,2026-01-05 01:33:04.159031+00,215,supervisor_inspections,false
793,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=215,false,2026-01-05 01:33:04.159031+00,215,supervisor_inspections,false
794,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=215,false,2026-01-05 01:33:04.159031+00,215,supervisor_inspections,false
795,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=215,false,2026-01-05 01:33:04.159031+00,215,supervisor_inspections,false
797,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=216,false,2026-01-05 01:33:04.159031+00,216,supervisor_inspections,false
798,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=216,false,2026-01-05 01:33:04.159031+00,216,supervisor_inspections,false
799,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=216,false,2026-01-05 01:33:04.159031+00,216,supervisor_inspections,false
800,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=216,false,2026-01-05 01:33:04.159031+00,216,supervisor_inspections,false
801,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=216,false,2026-01-05 01:33:04.159031+00,216,supervisor_inspections,false
803,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=217,false,2026-01-05 01:33:04.159031+00,217,supervisor_inspections,false
804,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=217,false,2026-01-05 01:33:04.159031+00,217,supervisor_inspections,false
805,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=217,false,2026-01-05 01:33:04.159031+00,217,supervisor_inspections,false
806,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=217,false,2026-01-05 01:33:04.159031+00,217,supervisor_inspections,false
807,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=217,false,2026-01-05 01:33:04.159031+00,217,supervisor_inspections,false
809,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=218,false,2026-01-05 01:33:04.159031+00,218,supervisor_inspections,false
810,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=218,false,2026-01-05 01:33:04.159031+00,218,supervisor_inspections,false
811,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=218,false,2026-01-05 01:33:04.159031+00,218,supervisor_inspections,false
812,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=218,false,2026-01-05 01:33:04.159031+00,218,supervisor_inspections,false
813,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=218,false,2026-01-05 01:33:04.159031+00,218,supervisor_inspections,false
815,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=219,false,2026-01-05 01:33:04.159031+00,219,supervisor_inspections,false
816,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=219,false,2026-01-05 01:33:04.159031+00,219,supervisor_inspections,false
817,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=219,false,2026-01-05 01:33:04.159031+00,219,supervisor_inspections,false
818,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=219,false,2026-01-05 01:33:04.159031+00,219,supervisor_inspections,false
819,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=219,false,2026-01-05 01:33:04.159031+00,219,supervisor_inspections,false
821,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=220,false,2026-01-05 01:33:04.159031+00,220,supervisor_inspections,false
822,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=220,false,2026-01-05 01:33:04.159031+00,220,supervisor_inspections,false
823,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=220,false,2026-01-05 01:33:04.159031+00,220,supervisor_inspections,false
824,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=220,false,2026-01-05 01:33:04.159031+00,220,supervisor_inspections,false
825,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=220,false,2026-01-05 01:33:04.159031+00,220,supervisor_inspections,false
827,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=221,false,2026-01-05 01:33:04.159031+00,221,supervisor_inspections,false
828,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=221,false,2026-01-05 01:33:04.159031+00,221,supervisor_inspections,false
829,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=221,false,2026-01-05 01:33:04.159031+00,221,supervisor_inspections,false
830,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=221,false,2026-01-05 01:33:04.159031+00,221,supervisor_inspections,false
831,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=221,false,2026-01-05 01:33:04.159031+00,221,supervisor_inspections,false
833,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=222,false,2026-01-05 01:33:04.159031+00,222,supervisor_inspections,false
834,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=222,false,2026-01-05 01:33:04.159031+00,222,supervisor_inspections,false
835,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=222,false,2026-01-05 01:33:04.159031+00,222,supervisor_inspections,false
836,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=222,false,2026-01-05 01:33:04.159031+00,222,supervisor_inspections,false
837,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=222,false,2026-01-05 01:33:04.159031+00,222,supervisor_inspections,false
839,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=223,false,2026-01-05 01:33:04.159031+00,223,supervisor_inspections,false
840,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=223,false,2026-01-05 01:33:04.159031+00,223,supervisor_inspections,false
841,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=223,false,2026-01-05 01:33:04.159031+00,223,supervisor_inspections,false
842,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=223,false,2026-01-05 01:33:04.159031+00,223,supervisor_inspections,false
843,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=223,false,2026-01-05 01:33:04.159031+00,223,supervisor_inspections,false
845,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=224,false,2026-01-05 01:33:04.159031+00,224,supervisor_inspections,false
846,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=224,false,2026-01-05 01:33:04.159031+00,224,supervisor_inspections,false
847,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=224,false,2026-01-05 01:33:04.159031+00,224,supervisor_inspections,false
848,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=224,false,2026-01-05 01:33:04.159031+00,224,supervisor_inspections,false
849,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=224,false,2026-01-05 01:33:04.159031+00,224,supervisor_inspections,false
851,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=225,false,2026-01-05 01:33:04.159031+00,225,supervisor_inspections,false
852,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=225,false,2026-01-05 01:33:04.159031+00,225,supervisor_inspections,false
853,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=225,false,2026-01-05 01:33:04.159031+00,225,supervisor_inspections,false
854,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=225,false,2026-01-05 01:33:04.159031+00,225,supervisor_inspections,false
855,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=225,false,2026-01-05 01:33:04.159031+00,225,supervisor_inspections,false
857,57,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=226,false,2026-01-05 01:33:04.159031+00,226,supervisor_inspections,false
858,44,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=226,false,2026-01-05 01:33:04.159031+00,226,supervisor_inspections,false
859,45,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=226,false,2026-01-05 01:33:04.159031+00,226,supervisor_inspections,false
860,46,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=226,false,2026-01-05 01:33:04.159031+00,226,supervisor_inspections,false
861,43,info,🛡️ Nueva Auditoría de Supervisor,Auditoría realizada por Supervisor.,/inspecciones?id=226,false,2026-01-05 01:33:04.159031+00,226,supervisor_inspections,false
